url_api,tahun,kode_daerah
https://isb.lkpp.go.id/isb-2/api/b1ff7bc7-61ba-4473-99df-5776768c0c32/json/11061/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2023,D198
https://isb.lkpp.go.id/isb-2/api/b1ff7bc7-61ba-4473-99df-5776768c0c32/json/11061/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2024,D198
https://isb.lkpp.go.id/isb-2/api/46411d73-4af5-450a-8e65-5b7c5da4f5dc/json/11072/RUP-ProgramMaster/tipe/4:12/parameter,2022,D198
https://isb.lkpp.go.id/isb-2/api/46411d73-4af5-450a-8e65-5b7c5da4f5dc/json/11072/RUP-ProgramMaster/tipe/4:12/parameter,2023,D198
https://isb.lkpp.go.id/isb-2/api/46411d73-4af5-450a-8e65-5b7c5da4f5dc/json/11072/RUP-ProgramMaster/tipe/4:12/parameter,2024,D198
https://isb.lkpp.go.id/isb-2/api/d3221cef-94e6-4bef-a62d-5b3e22439aeb/json/11098/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2022,D198
https://isb.lkpp.go.id/isb-2/api/d3221cef-94e6-4bef-a62d-5b3e22439aeb/json/11098/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2023,D198
https://isb.lkpp.go.id/isb-2/api/d3221cef-94e6-4bef-a62d-5b3e22439aeb/json/11098/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2024,D198
https://isb.lkpp.go.id/isb-2/api/a7548bf7-0f55-4899-a45f-cc623344387a/json/11060/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2022,D198
https://isb.lkpp.go.id/isb-2/api/a7548bf7-0f55-4899-a45f-cc623344387a/json/11060/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2023,D198
https://isb.lkpp.go.id/isb-2/api/a7548bf7-0f55-4899-a45f-cc623344387a/json/11060/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2024,D198
https://isb.lkpp.go.id/isb-2/api/c98f286c-50e4-4fbc-8920-c07a50946317/json/11063/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2022,D198
https://isb.lkpp.go.id/isb-2/api/c98f286c-50e4-4fbc-8920-c07a50946317/json/11063/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2023,D198
https://isb.lkpp.go.id/isb-2/api/c98f286c-50e4-4fbc-8920-c07a50946317/json/11063/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2024,D198
https://isb.lkpp.go.id/isb-2/api/8a3f94a9-5728-4050-9a0a-adcdd1f2c96b/json/11074/RUP-MasterSatker/tipe/12:12/parameter,2022,D198
https://isb.lkpp.go.id/isb-2/api/8a3f94a9-5728-4050-9a0a-adcdd1f2c96b/json/11074/RUP-MasterSatker/tipe/12:12/parameter,2023,D198
https://isb.lkpp.go.id/isb-2/api/8a3f94a9-5728-4050-9a0a-adcdd1f2c96b/json/11074/RUP-MasterSatker/tipe/12:12/parameter,2024,D198
https://isb.lkpp.go.id/isb-2/api/91a289a4-be79-46f8-88ab-bd170b6ef035/json/11092/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2022,D198
https://isb.lkpp.go.id/isb-2/api/91a289a4-be79-46f8-88ab-bd170b6ef035/json/11092/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2023,D198
https://isb.lkpp.go.id/isb-2/api/91a289a4-be79-46f8-88ab-bd170b6ef035/json/11092/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2024,D198
https://isb.lkpp.go.id/isb-2/api/b70e609f-4c08-4ff3-83c6-2bff13ffc524/json/8962/RUP-SubKegiatanMaster/tipe/4:12/parameter,2022,D209
https://isb.lkpp.go.id/isb-2/api/b70e609f-4c08-4ff3-83c6-2bff13ffc524/json/8962/RUP-SubKegiatanMaster/tipe/4:12/parameter,2023,D209
https://isb.lkpp.go.id/isb-2/api/b70e609f-4c08-4ff3-83c6-2bff13ffc524/json/8962/RUP-SubKegiatanMaster/tipe/4:12/parameter,2024,D209
https://isb.lkpp.go.id/isb-2/api/d6738261-cac1-4d8b-abe5-e267eff08e5b/json/8953/RUP-KegiatanMaster/tipe/4:12/parameter,2022,D209
https://isb.lkpp.go.id/isb-2/api/d6738261-cac1-4d8b-abe5-e267eff08e5b/json/8953/RUP-KegiatanMaster/tipe/4:12/parameter,2023,D209
https://isb.lkpp.go.id/isb-2/api/d6738261-cac1-4d8b-abe5-e267eff08e5b/json/8953/RUP-KegiatanMaster/tipe/4:12/parameter,2024,D209
https://isb.lkpp.go.id/isb-2/api/a3431954-0899-48bc-b6d6-754ede274c28/json/8998/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2022,D209
https://isb.lkpp.go.id/isb-2/api/a3431954-0899-48bc-b6d6-754ede274c28/json/8998/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2023,D209
https://isb.lkpp.go.id/isb-2/api/a3431954-0899-48bc-b6d6-754ede274c28/json/8998/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2024,D209
https://isb.lkpp.go.id/isb-2/api/285f3d47-f937-405c-bddb-3038ce7d95a1/json/8960/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2022,D209
https://isb.lkpp.go.id/isb-2/api/285f3d47-f937-405c-bddb-3038ce7d95a1/json/8960/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2023,D209
https://isb.lkpp.go.id/isb-2/api/285f3d47-f937-405c-bddb-3038ce7d95a1/json/8960/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2024,D209
https://isb.lkpp.go.id/isb-2/api/57194f10-6c1e-45a4-9a4f-ab667a124168/json/8975/RUP-ProgramMaster/tipe/4:12/parameter,2022,D209
https://isb.lkpp.go.id/isb-2/api/57194f10-6c1e-45a4-9a4f-ab667a124168/json/8975/RUP-ProgramMaster/tipe/4:12/parameter,2023,D209
https://isb.lkpp.go.id/isb-2/api/57194f10-6c1e-45a4-9a4f-ab667a124168/json/8975/RUP-ProgramMaster/tipe/4:12/parameter,2024,D209
https://isb.lkpp.go.id/isb-2/api/37a4dc44-5e80-4be1-9b70-bd6b918689b3/json/9000/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2022,D209
https://isb.lkpp.go.id/isb-2/api/37a4dc44-5e80-4be1-9b70-bd6b918689b3/json/9000/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2023,D209
https://isb.lkpp.go.id/isb-2/api/37a4dc44-5e80-4be1-9b70-bd6b918689b3/json/9000/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2024,D209
https://isb.lkpp.go.id/isb-2/api/0b87d709-300d-4733-b196-061ae401075a/json/8959/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2022,D209
https://isb.lkpp.go.id/isb-2/api/0b87d709-300d-4733-b196-061ae401075a/json/8959/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2023,D209
https://isb.lkpp.go.id/isb-2/api/0b87d709-300d-4733-b196-061ae401075a/json/8959/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2024,D209
https://isb.lkpp.go.id/isb-2/api/c4432f2b-ea2d-49e9-92b2-e03d13ea65a9/json/8963/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2022,D209
https://isb.lkpp.go.id/isb-2/api/c4432f2b-ea2d-49e9-92b2-e03d13ea65a9/json/8963/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2023,D209
https://isb.lkpp.go.id/isb-2/api/c4432f2b-ea2d-49e9-92b2-e03d13ea65a9/json/8963/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2024,D209
https://isb.lkpp.go.id/isb-2/api/90e5f253-8d87-4af4-81d6-e890054c9ea1/json/8977/RUP-MasterSatker/tipe/12:12/parameter,2022,D209
https://isb.lkpp.go.id/isb-2/api/90e5f253-8d87-4af4-81d6-e890054c9ea1/json/8977/RUP-MasterSatker/tipe/12:12/parameter,2023,D209
https://isb.lkpp.go.id/isb-2/api/90e5f253-8d87-4af4-81d6-e890054c9ea1/json/8977/RUP-MasterSatker/tipe/12:12/parameter,2024,D209
https://isb.lkpp.go.id/isb-2/api/ca38d348-3942-4d73-966b-20b029058acf/json/8994/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2022,D209
https://isb.lkpp.go.id/isb-2/api/ca38d348-3942-4d73-966b-20b029058acf/json/8994/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2023,D209
https://isb.lkpp.go.id/isb-2/api/ca38d348-3942-4d73-966b-20b029058acf/json/8994/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2024,D209
https://isb.lkpp.go.id/isb-2/api/902d63e5-1047-4c84-96fe-e83fa4258005/json/4155/RUP-SubKegiatanMaster/tipe/4:12/parameter,2022,D202
https://isb.lkpp.go.id/isb-2/api/902d63e5-1047-4c84-96fe-e83fa4258005/json/4155/RUP-SubKegiatanMaster/tipe/4:12/parameter,2023,D202
https://isb.lkpp.go.id/isb-2/api/902d63e5-1047-4c84-96fe-e83fa4258005/json/4155/RUP-SubKegiatanMaster/tipe/4:12/parameter,2024,D202
https://isb.lkpp.go.id/isb-2/api/5e61c88f-da68-440c-81d3-428a2fe6cf44/json/4163/RUP-KegiatanMaster/tipe/4:12/parameter,2022,D202
https://isb.lkpp.go.id/isb-2/api/5e61c88f-da68-440c-81d3-428a2fe6cf44/json/4163/RUP-KegiatanMaster/tipe/4:12/parameter,2023,D202
https://isb.lkpp.go.id/isb-2/api/5e61c88f-da68-440c-81d3-428a2fe6cf44/json/4163/RUP-KegiatanMaster/tipe/4:12/parameter,2024,D202
https://isb.lkpp.go.id/isb-2/api/0fa6d8cd-c932-45a9-9a88-2fd56ec9fdf4/json/4172/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2022,D202
https://isb.lkpp.go.id/isb-2/api/0fa6d8cd-c932-45a9-9a88-2fd56ec9fdf4/json/4172/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2023,D202
https://isb.lkpp.go.id/isb-2/api/0fa6d8cd-c932-45a9-9a88-2fd56ec9fdf4/json/4172/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2024,D202
https://isb.lkpp.go.id/isb-2/api/77d2c841-d3eb-4c1b-a6ba-be1b08bbad2f/json/4173/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2022,D202
https://isb.lkpp.go.id/isb-2/api/77d2c841-d3eb-4c1b-a6ba-be1b08bbad2f/json/4173/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2023,D202
https://isb.lkpp.go.id/isb-2/api/77d2c841-d3eb-4c1b-a6ba-be1b08bbad2f/json/4173/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2024,D202
https://isb.lkpp.go.id/isb-2/api/54946e21-5bf5-4daf-aed9-fcec771d8356/json/4174/RUP-ProgramMaster/tipe/4:12/parameter,2022,D202
https://isb.lkpp.go.id/isb-2/api/54946e21-5bf5-4daf-aed9-fcec771d8356/json/4174/RUP-ProgramMaster/tipe/4:12/parameter,2023,D202
https://isb.lkpp.go.id/isb-2/api/54946e21-5bf5-4daf-aed9-fcec771d8356/json/4174/RUP-ProgramMaster/tipe/4:12/parameter,2024,D202
https://isb.lkpp.go.id/isb-2/api/8fa8616c-03f6-43ae-8b50-e24d5b53ccb6/json/4176/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2022,D202
https://isb.lkpp.go.id/isb-2/api/8fa8616c-03f6-43ae-8b50-e24d5b53ccb6/json/4176/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2023,D202
https://isb.lkpp.go.id/isb-2/api/8fa8616c-03f6-43ae-8b50-e24d5b53ccb6/json/4176/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2024,D202
https://isb.lkpp.go.id/isb-2/api/42761694-bfac-4ee5-ad34-59ec73568ef8/json/4177/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2022,D202
https://isb.lkpp.go.id/isb-2/api/42761694-bfac-4ee5-ad34-59ec73568ef8/json/4177/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2023,D202
https://isb.lkpp.go.id/isb-2/api/42761694-bfac-4ee5-ad34-59ec73568ef8/json/4177/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2024,D202
https://isb.lkpp.go.id/isb-2/api/d175bb7e-894f-408f-be43-837b0f8533b7/json/4178/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2022,D202
https://isb.lkpp.go.id/isb-2/api/d175bb7e-894f-408f-be43-837b0f8533b7/json/4178/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2023,D202
https://isb.lkpp.go.id/isb-2/api/d175bb7e-894f-408f-be43-837b0f8533b7/json/4178/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2024,D202
https://isb.lkpp.go.id/isb-2/api/45a41800-d7b9-4707-ac0a-4815f443f273/json/4855/RUP-MasterSatker/tipe/12:12/parameter,2022,D202
https://isb.lkpp.go.id/isb-2/api/45a41800-d7b9-4707-ac0a-4815f443f273/json/4855/RUP-MasterSatker/tipe/12:12/parameter,2023,D202
https://isb.lkpp.go.id/isb-2/api/45a41800-d7b9-4707-ac0a-4815f443f273/json/4855/RUP-MasterSatker/tipe/12:12/parameter,2024,D202
https://isb.lkpp.go.id/isb-2/api/1def2d96-2fc3-455b-a58c-ec15f9236c59/json/6995/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2022,D202
https://isb.lkpp.go.id/isb-2/api/1def2d96-2fc3-455b-a58c-ec15f9236c59/json/6995/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2023,D202
https://isb.lkpp.go.id/isb-2/api/1def2d96-2fc3-455b-a58c-ec15f9236c59/json/6995/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2024,D202
https://isb.lkpp.go.id/isb-2/api/78fee66a-7941-498e-b58c-097f0cc9a9aa/json/9550/RUP-SubKegiatanMaster/tipe/4:12/parameter,2022,D205
https://isb.lkpp.go.id/isb-2/api/78fee66a-7941-498e-b58c-097f0cc9a9aa/json/9550/RUP-SubKegiatanMaster/tipe/4:12/parameter,2023,D205
https://isb.lkpp.go.id/isb-2/api/78fee66a-7941-498e-b58c-097f0cc9a9aa/json/9550/RUP-SubKegiatanMaster/tipe/4:12/parameter,2024,D205
https://isb.lkpp.go.id/isb-2/api/e39265fa-b3d9-422e-892f-c77105beb2dd/json/9541/RUP-KegiatanMaster/tipe/4:12/parameter,2022,D205
https://isb.lkpp.go.id/isb-2/api/e39265fa-b3d9-422e-892f-c77105beb2dd/json/9541/RUP-KegiatanMaster/tipe/4:12/parameter,2023,D205
https://isb.lkpp.go.id/isb-2/api/e39265fa-b3d9-422e-892f-c77105beb2dd/json/9541/RUP-KegiatanMaster/tipe/4:12/parameter,2024,D205
https://isb.lkpp.go.id/isb-2/api/65cb52ac-b6b2-49b9-a1c7-e06afeb65a18/json/9584/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2022,D205
https://isb.lkpp.go.id/isb-2/api/65cb52ac-b6b2-49b9-a1c7-e06afeb65a18/json/9584/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2023,D205
https://isb.lkpp.go.id/isb-2/api/65cb52ac-b6b2-49b9-a1c7-e06afeb65a18/json/9584/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2024,D205
https://isb.lkpp.go.id/isb-2/api/f217a243-6a38-4c87-b8b0-b5e821bd75de/json/9548/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2022,D205
https://isb.lkpp.go.id/isb-2/api/f217a243-6a38-4c87-b8b0-b5e821bd75de/json/9548/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2023,D205
https://isb.lkpp.go.id/isb-2/api/f217a243-6a38-4c87-b8b0-b5e821bd75de/json/9548/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2024,D205
https://isb.lkpp.go.id/isb-2/api/1edec30f-8378-4be1-a52c-328321e608be/json/9561/RUP-ProgramMaster/tipe/4:12/parameter,2022,D205
https://isb.lkpp.go.id/isb-2/api/1edec30f-8378-4be1-a52c-328321e608be/json/9561/RUP-ProgramMaster/tipe/4:12/parameter,2023,D205
https://isb.lkpp.go.id/isb-2/api/1edec30f-8378-4be1-a52c-328321e608be/json/9561/RUP-ProgramMaster/tipe/4:12/parameter,2024,D205
https://isb.lkpp.go.id/isb-2/api/2b02d689-d435-40bd-972b-461cf1b39de9/json/9586/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2022,D205
https://isb.lkpp.go.id/isb-2/api/2b02d689-d435-40bd-972b-461cf1b39de9/json/9586/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2023,D205
https://isb.lkpp.go.id/isb-2/api/2b02d689-d435-40bd-972b-461cf1b39de9/json/9586/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2024,D205
https://isb.lkpp.go.id/isb-2/api/fbef49af-f9f0-45cd-8638-c0ef0f1cff0b/json/9547/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2022,D205
https://isb.lkpp.go.id/isb-2/api/fbef49af-f9f0-45cd-8638-c0ef0f1cff0b/json/9547/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2023,D205
https://isb.lkpp.go.id/isb-2/api/fbef49af-f9f0-45cd-8638-c0ef0f1cff0b/json/9547/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2024,D205
https://isb.lkpp.go.id/isb-2/api/36ef05a8-0ccb-490d-be31-f3d47c39b0bd/json/9551/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2022,D205
https://isb.lkpp.go.id/isb-2/api/36ef05a8-0ccb-490d-be31-f3d47c39b0bd/json/9551/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2023,D205
https://isb.lkpp.go.id/isb-2/api/36ef05a8-0ccb-490d-be31-f3d47c39b0bd/json/9551/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2024,D205
https://isb.lkpp.go.id/isb-2/api/3d4bafd9-8c53-40cc-b6f1-5d5399af1a86/json/9563/RUP-MasterSatker/tipe/12:12/parameter,2022,D205
https://isb.lkpp.go.id/isb-2/api/3d4bafd9-8c53-40cc-b6f1-5d5399af1a86/json/9563/RUP-MasterSatker/tipe/12:12/parameter,2023,D205
https://isb.lkpp.go.id/isb-2/api/3d4bafd9-8c53-40cc-b6f1-5d5399af1a86/json/9563/RUP-MasterSatker/tipe/12:12/parameter,2024,D205
https://isb.lkpp.go.id/isb-2/api/43d27e25-ab72-40bf-80b5-34f80e5e99e2/json/9580/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2022,D205
https://isb.lkpp.go.id/isb-2/api/43d27e25-ab72-40bf-80b5-34f80e5e99e2/json/9580/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2023,D205
https://isb.lkpp.go.id/isb-2/api/43d27e25-ab72-40bf-80b5-34f80e5e99e2/json/9580/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2024,D205
https://isb.lkpp.go.id/isb-2/api/e5898f11-22c3-4311-9314-e8101322b4d1/json/9700/RUP-SubKegiatanMaster/tipe/4:12/parameter,2022,D200
https://isb.lkpp.go.id/isb-2/api/e5898f11-22c3-4311-9314-e8101322b4d1/json/9700/RUP-SubKegiatanMaster/tipe/4:12/parameter,2023,D200
https://isb.lkpp.go.id/isb-2/api/e5898f11-22c3-4311-9314-e8101322b4d1/json/9700/RUP-SubKegiatanMaster/tipe/4:12/parameter,2024,D200
https://isb.lkpp.go.id/isb-2/api/9f934500-7b74-4d82-b40c-3440b2f4c6eb/json/9691/RUP-KegiatanMaster/tipe/4:12/parameter,2022,D200
https://isb.lkpp.go.id/isb-2/api/9f934500-7b74-4d82-b40c-3440b2f4c6eb/json/9691/RUP-KegiatanMaster/tipe/4:12/parameter,2023,D200
https://isb.lkpp.go.id/isb-2/api/9f934500-7b74-4d82-b40c-3440b2f4c6eb/json/9691/RUP-KegiatanMaster/tipe/4:12/parameter,2024,D200
https://isb.lkpp.go.id/isb-2/api/3d8a90e3-c62c-467b-a874-c97d4467a272/json/9734/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2022,D200
https://isb.lkpp.go.id/isb-2/api/3d8a90e3-c62c-467b-a874-c97d4467a272/json/9734/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2023,D200
https://isb.lkpp.go.id/isb-2/api/3d8a90e3-c62c-467b-a874-c97d4467a272/json/9734/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2024,D200
https://isb.lkpp.go.id/isb-2/api/6bd16793-733b-449d-8665-66c6f0867864/json/9698/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2022,D200
https://isb.lkpp.go.id/isb-2/api/6bd16793-733b-449d-8665-66c6f0867864/json/9698/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2023,D200
https://isb.lkpp.go.id/isb-2/api/6bd16793-733b-449d-8665-66c6f0867864/json/9698/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2024,D200
https://isb.lkpp.go.id/isb-2/api/59b401fe-d1cf-4b2c-80c2-f9745703f53f/json/9711/RUP-ProgramMaster/tipe/4:12/parameter,2022,D200
https://isb.lkpp.go.id/isb-2/api/59b401fe-d1cf-4b2c-80c2-f9745703f53f/json/9711/RUP-ProgramMaster/tipe/4:12/parameter,2023,D200
https://isb.lkpp.go.id/isb-2/api/59b401fe-d1cf-4b2c-80c2-f9745703f53f/json/9711/RUP-ProgramMaster/tipe/4:12/parameter,2024,D200
https://isb.lkpp.go.id/isb-2/api/0d009263-4244-4263-b7b7-e020aa4d7ebb/json/9736/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2022,D200
https://isb.lkpp.go.id/isb-2/api/0d009263-4244-4263-b7b7-e020aa4d7ebb/json/9736/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2023,D200
https://isb.lkpp.go.id/isb-2/api/0d009263-4244-4263-b7b7-e020aa4d7ebb/json/9736/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2024,D200
https://isb.lkpp.go.id/isb-2/api/ac7a6ea4-677f-4b71-b69d-0e1861f4d74a/json/9697/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2022,D200
https://isb.lkpp.go.id/isb-2/api/ac7a6ea4-677f-4b71-b69d-0e1861f4d74a/json/9697/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2023,D200
https://isb.lkpp.go.id/isb-2/api/ac7a6ea4-677f-4b71-b69d-0e1861f4d74a/json/9697/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2024,D200
https://isb.lkpp.go.id/isb-2/api/87c771c6-744f-4a40-8b49-6a587c2da3d2/json/9701/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2022,D200
https://isb.lkpp.go.id/isb-2/api/87c771c6-744f-4a40-8b49-6a587c2da3d2/json/9701/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2023,D200
https://isb.lkpp.go.id/isb-2/api/87c771c6-744f-4a40-8b49-6a587c2da3d2/json/9701/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2024,D200
https://isb.lkpp.go.id/isb-2/api/7755339c-82cb-4ed5-b033-f78bf56b04b7/json/9713/RUP-MasterSatker/tipe/12:12/parameter,2022,D200
https://isb.lkpp.go.id/isb-2/api/7755339c-82cb-4ed5-b033-f78bf56b04b7/json/9713/RUP-MasterSatker/tipe/12:12/parameter,2023,D200
https://isb.lkpp.go.id/isb-2/api/7755339c-82cb-4ed5-b033-f78bf56b04b7/json/9713/RUP-MasterSatker/tipe/12:12/parameter,2024,D200
https://isb.lkpp.go.id/isb-2/api/df277aee-4eac-4e44-957a-783dd3a66f27/json/9730/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2022,D200
https://isb.lkpp.go.id/isb-2/api/df277aee-4eac-4e44-957a-783dd3a66f27/json/9730/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2023,D200
https://isb.lkpp.go.id/isb-2/api/df277aee-4eac-4e44-957a-783dd3a66f27/json/9730/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2024,D200
https://isb.lkpp.go.id/isb-2/api/c33fae90-52c5-4106-a14e-9715c7e97b36/json/12111/RUP-SubKegiatanMaster/tipe/4:12/parameter,2022,D211
https://isb.lkpp.go.id/isb-2/api/c33fae90-52c5-4106-a14e-9715c7e97b36/json/12111/RUP-SubKegiatanMaster/tipe/4:12/parameter,2023,D211
https://isb.lkpp.go.id/isb-2/api/c33fae90-52c5-4106-a14e-9715c7e97b36/json/12111/RUP-SubKegiatanMaster/tipe/4:12/parameter,2024,D211
https://isb.lkpp.go.id/isb-2/api/8aac33bc-002a-4f92-89bd-f7c18365e3a3/json/12102/RUP-KegiatanMaster/tipe/4:12/parameter,2022,D211
https://isb.lkpp.go.id/isb-2/api/8aac33bc-002a-4f92-89bd-f7c18365e3a3/json/12102/RUP-KegiatanMaster/tipe/4:12/parameter,2023,D211
https://isb.lkpp.go.id/isb-2/api/8aac33bc-002a-4f92-89bd-f7c18365e3a3/json/12102/RUP-KegiatanMaster/tipe/4:12/parameter,2024,D211
https://isb.lkpp.go.id/isb-2/api/4c1a9e1f-63fa-4e90-9a92-d4fe263aa5ce/json/12142/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2022,D211
https://isb.lkpp.go.id/isb-2/api/4c1a9e1f-63fa-4e90-9a92-d4fe263aa5ce/json/12142/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2023,D211
https://isb.lkpp.go.id/isb-2/api/4c1a9e1f-63fa-4e90-9a92-d4fe263aa5ce/json/12142/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2024,D211
https://isb.lkpp.go.id/isb-2/api/b7b07bc0-8481-446f-a76b-bf8f8bf45f8e/json/12110/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2022,D211
https://isb.lkpp.go.id/isb-2/api/b7b07bc0-8481-446f-a76b-bf8f8bf45f8e/json/12110/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2023,D211
https://isb.lkpp.go.id/isb-2/api/b7b07bc0-8481-446f-a76b-bf8f8bf45f8e/json/12110/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2024,D211
https://isb.lkpp.go.id/isb-2/api/9b9cbb5e-9e61-4644-adad-7e22a3246698/json/12120/RUP-ProgramMaster/tipe/4:12/parameter,2022,D211
https://isb.lkpp.go.id/isb-2/api/9b9cbb5e-9e61-4644-adad-7e22a3246698/json/12120/RUP-ProgramMaster/tipe/4:12/parameter,2023,D211
https://isb.lkpp.go.id/isb-2/api/9b9cbb5e-9e61-4644-adad-7e22a3246698/json/12120/RUP-ProgramMaster/tipe/4:12/parameter,2024,D211
https://isb.lkpp.go.id/isb-2/api/cba8570f-13ab-476a-a781-2916eadb2e0a/json/12143/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2022,D211
https://isb.lkpp.go.id/isb-2/api/cba8570f-13ab-476a-a781-2916eadb2e0a/json/12143/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2023,D211
https://isb.lkpp.go.id/isb-2/api/cba8570f-13ab-476a-a781-2916eadb2e0a/json/12143/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2024,D211
https://isb.lkpp.go.id/isb-2/api/b111f7d3-2f02-49d6-a6cf-16df191a80f7/json/12109/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2022,D211
https://isb.lkpp.go.id/isb-2/api/b111f7d3-2f02-49d6-a6cf-16df191a80f7/json/12109/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2023,D211
